generation,wall_time_s,archive_size,qd_score,max_fitness,mean_fitness,mean_fitness_top_k,extinction_event,trigger_recent_rate,trigger_historical_rate,trigger_ratio,trigger_fired,d_min_recent_volatility,d_min_historical_volatility,d_min_volatility_ratio,d_min_trigger_fired,extinction_remaining_prop,latent_bbox_volume,latent_space_diameter,latent_pca_volume,repertoire_d_min,archive_n_occupied,archive_coverage,archive_occupancy_entropy
240,165.46820068359375,1024,-57635.71484375,-12.395768165588379,-56.28487777709961,-31.7144832611084,False,nan,nan,nan,False,nan,nan,nan,False,nan,817.4688110351562,5.778846740722656,420789024.0,0.29735878109931946,1024,1.0,4.441236972808838
245,166.5576629638672,1024,-57410.1875,-12.395768165588379,-56.06463623046875,-31.528106689453125,False,nan,nan,nan,False,nan,nan,nan,False,nan,1095.93310546875,5.785727500915527,477567840.0,0.30425700545310974,1024,1.0,4.444417476654053
250,167.69944763183594,1024,-57147.8828125,-12.395768165588379,-55.80847930908203,-31.504873275756836,True,nan,nan,nan,False,nan,nan,nan,False,0.05000000074505806,1015.6145629882812,5.0027923583984375,542154048.0,0.30827030539512634,1024,1.0,4.47674036026001
255,172.17701721191406,1024,-67491.1875,-12.395768165588379,-65.90936279296875,-39.52800750732422,False,nan,nan,nan,False,nan,nan,nan,False,nan,52.63326644897461,4.728759288787842,27269790.0,0.15798234939575195,1024,1.0,4.318324089050293
260,173.3126983642578,1024,-65696.578125,-12.395768165588379,-64.15681457519531,-37.544986724853516,False,nan,nan,nan,False,nan,nan,nan,False,nan,102.11564636230469,4.688183307647705,62900788.0,0.21274085342884064,1024,1.0,4.354820251464844
265,174.3516082763672,1024,-63581.75390625,-12.395768165588379,-62.091556549072266,-36.82831954956055,False,nan,nan,nan,False,nan,nan,nan,False,nan,123.73930358886719,4.854725360870361,98916456.0,0.23535190522670746,1024,1.0,4.425314426422119
270,175.37301635742188,1024,-62144.37109375,-12.395768165588379,-60.687862396240234,-36.805850982666016,False,nan,nan,nan,False,nan,nan,nan,False,nan,156.39337158203125,4.687273979187012,119773328.0,0.25016269087791443,1024,1.0,4.453188419342041
275,176.39903259277344,1024,-61115.91015625,-12.395768165588379,-59.68350601196289,-35.89706039428711,False,nan,nan,nan,False,nan,nan,nan,False,nan,351.0870666503906,5.33651065826416,184606736.0,0.2594977021217346,1024,1.0,4.40637731552124
280,178.35975646972656,1024,-60514.890625,-12.395768165588379,-59.09657287597656,-35.71672439575195,False,nan,nan,nan,False,nan,nan,nan,False,nan,372.1299133300781,6.075291156768799,213573680.0,0.270363986492157,1024,1.0,4.431210994720459
285,199.15220642089844,1024,-59033.3046875,-12.395768165588379,-57.64971160888672,-36.62898254394531,False,nan,nan,nan,False,nan,nan,nan,False,nan,0.012563053518533707,1.3155255317687988,7682.89404296875,0.11297076940536499,1024,1.0,4.519213676452637
290,200.15594482421875,1024,-57994.07421875,-12.395768165588379,-56.63483810424805,-36.67729568481445,False,nan,nan,nan,False,nan,nan,nan,False,nan,0.013335426338016987,1.2883665561676025,9751.765625,0.11915834993124008,1024,1.0,4.535828113555908
295,201.1371307373047,1024,-57254.34375,-12.395768165588379,-55.912445068359375,-36.24722671508789,False,nan,nan,nan,False,nan,nan,nan,False,nan,0.024046098813414574,1.3155255317687988,12077.5439453125,0.12203644961118698,1024,1.0,4.25068998336792
